İlan_Numarası,İlan_Güncelleme_Tarihi,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,İlan_Oluşturma_Tarihi,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
1415,17 Ocak 2022 ,Satılık ,320,21 Ve Üzeri ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,17 Ocak 2022 ,Konut ,285,5+2 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4250000,İstanbul , Bahçelievler , Siyavuşpaşa Mahallesi ,Avrupa Yakası,0.053,605.3
1433,18 Ocak 2022 ,Satılık ,80,5-10 ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,18 Ocak 2022 ,Konut ,75,2+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,460000,İstanbul , Bahçelievler , Fevzi Çakmak Mahallesi ,Avrupa Yakası,0.053,605.3
1414,17 Ocak 2022 ,Satılık ,90,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,17 Ocak 2022 ,Konut ,80,2+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1150000,İstanbul , Bahçelievler , Zafer Mahallesi ,Avrupa Yakası,0.053,605.3
1447,26 Ocak 2022 ,Satılık ,145,5-10 ,4,Boş ,Bilinmiyor ,Yok,2 ,18 Ocak 2022 ,Konut ,140,4+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1070000,İstanbul , Bahçelievler , Şirinevler Mahallesi ,Avrupa Yakası,0.053,605.3
1396,17 Ocak 2022 ,Satılık ,130,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,17 Ocak 2022 ,Konut ,120,3+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2100000,İstanbul , Bahçelievler , Soğanlı Mahallesi ,Avrupa Yakası,0.053,605.3
1382,17 Ocak 2022 ,Satılık ,160,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,17 Ocak 2022 ,Konut ,145,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1100000,İstanbul , Bahçelievler , Yenibosna Merkez Mahallesi ,Avrupa Yakası,0.053,605.3
1367,17 Ocak 2022 ,Satılık ,150,5-10 ,5,Boş ,Bilinmiyor ,Yok,2 ,17 Ocak 2022 ,Konut ,120,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2730000,İstanbul , Bahçelievler , Şirinevler Mahallesi ,Avrupa Yakası,0.053,605.3
1368,17 Ocak 2022 ,Satılık ,60,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,17 Ocak 2022 ,Konut ,40,1+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,400000,İstanbul , Bahçelievler , Cumhuriyet Mahallesi ,Avrupa Yakası,0.053,605.3
1397,01 Şubat 2022 ,Satılık ,130,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,17 Ocak 2022 ,Konut ,120,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2199000,İstanbul , Bahçelievler , Çobançeşme Mahallesi ,Avrupa Yakası,0.053,605.3
1341,17 Ocak 2022 ,Satılık ,110,0 (Yeni) ,4,Boş ,Bilinmiyor ,Yok,1 ,15 Ocak 2022 ,Konut ,90,2+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3200000,İstanbul , Bahçelievler , Siyavuşpaşa Mahallesi ,Avrupa Yakası,0.053,605.3
1340,21 Ocak 2022 ,Satılık ,150,5-10 ,5,Boş ,Bilinmiyor ,Yok,2 ,15 Ocak 2022 ,Konut ,130,4+2 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1480000,İstanbul , Bahçelievler , Hürriyet Mahallesi ,Avrupa Yakası,0.053,605.3
1347,01 Şubat 2022 ,Satılık ,95,4 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,16 Ocak 2022 ,Konut ,85,2+1 ,Düz Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,750000,İstanbul , Bahçelievler , Şirinevler Mahallesi ,Avrupa Yakası,0.053,605.3
1300,15 Ocak 2022 ,Satılık ,80,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,15 Ocak 2022 ,Konut ,70,2+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,550000,İstanbul , Bahçelievler , Bahçelievler Mahallesi ,Avrupa Yakası,0.053,605.3
1313,15 Ocak 2022 ,Satılık ,165,11-15 ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,15 Ocak 2022 ,Konut ,135,3+2 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,870000,İstanbul , Bahçelievler , Şirinevler Mahallesi ,Avrupa Yakası,0.053,605.3
1301,15 Ocak 2022 ,Satılık ,200,11-15 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,15 Ocak 2022 ,Konut ,180,3+2 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1350000,İstanbul , Bahçelievler , Soğanlı Mahallesi ,Avrupa Yakası,0.053,605.3
1314,21 Ocak 2022 ,Satılık ,115,5-10 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,15 Ocak 2022 ,Konut ,95,2+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1670000,İstanbul , Bahçelievler , Bahçelievler Mahallesi ,Avrupa Yakası,0.053,605.3
1322,24 Ocak 2022 ,Satılık ,115,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,15 Ocak 2022 ,Konut ,105,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1750000,İstanbul , Bahçelievler , Şirinevler Mahallesi ,Avrupa Yakası,0.053,605.3
1316,01 Şubat 2022 ,Satılık ,65,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,1 ,15 Ocak 2022 ,Konut ,60,2+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,700000,İstanbul , Bahçelievler , Siyavuşpaşa Mahallesi ,Avrupa Yakası,0.053,605.3
1268,02 Şubat 2022 ,Satılık ,85,5-10 ,4,Mülk Sahibi Oturuyor ,Evet ,Yok,1 ,14 Ocak 2022 ,Konut ,70,2+1 ,Yüksek Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,480000,İstanbul , Bahçelievler , Zafer Mahallesi ,Avrupa Yakası,0.053,605.3
1238,12 Ocak 2022 ,Satılık ,80,5-10 ,5,Boş ,Bilinmiyor ,Yok,1 ,12 Ocak 2022 ,Konut ,75,2+1 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,638000,İstanbul , Bahçelievler , Hürriyet Mahallesi ,Avrupa Yakası,0.053,605.3
1241,13 Ocak 2022 ,Satılık ,125,11-15 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,13 Ocak 2022 ,Konut ,120,3+1 ,Yüksek Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,800000,İstanbul , Bahçelievler , Zafer Mahallesi ,Avrupa Yakası,0.053,605.3
1248,28 Ocak 2022 ,Satılık ,125,0 (Yeni) ,4,Boş ,Bilinmiyor ,Yok,2 ,13 Ocak 2022 ,Konut ,100,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1750000,İstanbul , Bahçelievler , Siyavuşpaşa Mahallesi ,Avrupa Yakası,0.053,605.3
1243,27 Ocak 2022 ,Satılık ,100,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,13 Ocak 2022 ,Konut ,90,2+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,640000,İstanbul , Bahçelievler , Zafer Mahallesi ,Avrupa Yakası,0.053,605.3
1249,05 Şubat 2022 ,Satılık ,100,5-10 ,4,Kiracı Oturuyor ,Hayır ,Var,Genel Fiyat ,13 Ocak 2022 ,Konut ,85,2+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Evet ,815000,İstanbul , Bahçelievler , Bahçelievler Mahallesi ,Avrupa Yakası,0.053,605.3
378,09 Aralık 2021 ,Satılık ,100,21 Ve Üzeri ,3,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,09 Aralık 2021 ,Konut ,95,2+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,830000,İstanbul , Bakırköy , Osmaniye Mahallesi ,Avrupa Yakası,0.613,228.759
385,09 Aralık 2021 ,Satılık ,340,5-10 ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,3 ,09 Aralık 2021 ,Konut ,270,5+2 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,13000000,İstanbul , Bakırköy , Cevizlik Mahallesi ,Avrupa Yakası,0.613,228.759
381,18 Aralık 2021 ,Satılık ,85,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Yok,1 ,09 Aralık 2021 ,Konut ,75,2+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,950000,İstanbul , Bakırköy , Osmaniye Mahallesi ,Avrupa Yakası,0.613,228.759
380,09 Aralık 2021 ,Satılık ,85,21 Ve Üzeri ,5,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,09 Aralık 2021 ,Konut ,75,3+1 ,5. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,900000,İstanbul , Bakırköy , Osmaniye Mahallesi ,Avrupa Yakası,0.613,228.759
379,09 Aralık 2021 ,Satılık ,85,21 Ve Üzeri ,5,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,09 Aralık 2021 ,Konut ,75,2+1 ,3. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,850000,İstanbul , Bakırköy , Zeytinlik Mahallesi ,Avrupa Yakası,0.613,228.759
387,31 Aralık 2021 ,Satılık ,330,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,Yok ,09 Aralık 2021 ,Konut ,329,1 Oda ,Düz Giriş ,Isıtma Yok ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5350000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
376,29 Aralık 2021 ,Satılık ,400,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Yok,3 ,08 Aralık 2021 ,Konut ,380,5+2 ,4. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,7900000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
375,03 Ocak 2022 ,Satılık ,214,4 ,19,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,07 Aralık 2021 ,Konut ,171,3+1 ,8. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,13500000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
372,07 Aralık 2021 ,Satılık ,150,21 Ve Üzeri ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,07 Aralık 2021 ,Konut ,140,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1800000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
370,13 Aralık 2021 ,Satılık ,240,11-15 ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,3 ,06 Aralık 2021 ,Konut ,230,4+1 ,Bahçe Katı ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,10000000,İstanbul , Bakırköy , Osmaniye Mahallesi ,Avrupa Yakası,0.613,228.759
369,05 Aralık 2021 ,Satılık ,133,2 ,20,Boş ,Bilinmiyor ,Yok,2 ,05 Aralık 2021 ,Konut ,98,2+1 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,13650000,İstanbul , Bakırköy , Ataköy 7,Avrupa Yakası,0.613,228.759
358,18 Aralık 2021 ,Satılık ,190,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,05 Aralık 2021 ,Konut ,170,5+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2450000,İstanbul , Bakırköy , Ataköy 3,Avrupa Yakası,0.613,228.759
350,03 Şubat 2022 ,Satılık ,200,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Yok,1 ,03 Aralık 2021 ,Konut ,125,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2400000,İstanbul , Bakırköy , Ataköy 7,Avrupa Yakası,0.613,228.759
348,01 Aralık 2021 ,Satılık ,145,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,01 Aralık 2021 ,Konut ,130,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2100000,İstanbul , Bakırköy , Ataköy 7,Avrupa Yakası,0.613,228.759
341,15 Aralık 2021 ,Satılık ,52,0 (Yeni) ,17,Boş ,Bilinmiyor ,Yok,1 ,01 Aralık 2021 ,Konut ,27,1+1 ,10. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2150000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
340,18 Aralık 2021 ,Satılık ,210,21 Ve Üzeri ,5,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,01 Aralık 2021 ,Konut ,195,4+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4500000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
338,03 Aralık 2021 ,Satılık ,153,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,2 ,30 Kasım 2021 ,Konut ,127,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,7150000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
318,28 Kasım 2021 ,Satılık ,330,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Var,2 ,28 Kasım 2021 ,Konut ,300,4+2 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5745000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
320,02 Şubat 2022 ,Satılık ,125,21 Ve Üzeri ,4,Boş ,Bilinmiyor ,Yok,1 ,29 Kasım 2021 ,Konut ,110,2.5+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,920000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
314,13 Aralık 2021 ,Satılık ,350,11-15 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,3 ,28 Kasım 2021 ,Konut ,300,4+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4800000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
313,11 Aralık 2021 ,Satılık ,140,21 Ve Üzeri ,5,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,27 Kasım 2021 ,Konut ,130,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1650000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
315,28 Aralık 2021 ,Satılık ,260,21 Ve Üzeri ,3,Boş ,Bilinmiyor ,Yok,2 ,28 Kasım 2021 ,Konut ,220,4+2 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5850000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
310,07 Şubat 2022 ,Satılık ,300,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,3 ,27 Kasım 2021 ,Konut ,250,5+2 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,7000000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
306,27 Ocak 2022 ,Satılık ,125,0 (Yeni) ,5,Boş ,Bilinmiyor ,Yok,2 ,26 Kasım 2021 ,Konut ,115,3+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3150000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
305,26 Ocak 2022 ,Satılık ,165,21 Ve Üzeri ,4,Boş ,Hayır ,Var,1 ,26 Kasım 2021 ,Konut ,140,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2750000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
290,25 Kasım 2021 ,Satılık ,230,5-10 ,3,Boş ,Bilinmiyor ,Yok,3 ,24 Kasım 2021 ,Konut ,170,5+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,6350000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
289,14 Aralık 2021 ,Satılık ,260,11-15 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,24 Kasım 2021 ,Konut ,230,4+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,7000000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
291,03 Aralık 2021 ,Satılık ,180,11-15 ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,24 Kasım 2021 ,Konut ,170,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,6850000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
287,23 Kasım 2021 ,Satılık ,174,11-15 ,6,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,23 Kasım 2021 ,Konut ,141,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,7150000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
276,21 Kasım 2021 ,Satılık ,259,4 ,19,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,21 Kasım 2021 ,Konut ,207,3+1 ,3. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,13500000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
275,21 Kasım 2021 ,Satılık ,214,4 ,19,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,21 Kasım 2021 ,Konut ,171,3+1 ,2. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,16500000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
274,21 Kasım 2021 ,Satılık ,185,4 ,19,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,21 Kasım 2021 ,Konut ,140,2+1 ,8. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,14000000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
273,21 Kasım 2021 ,Satılık ,185,4 ,19,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,21 Kasım 2021 ,Konut ,140,2+1 ,5. Kat ,Yerden Isıtma ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,11500000,İstanbul , Bakırköy , Ataköy 3,Avrupa Yakası,0.613,228.759
270,18 Aralık 2021 ,Satılık ,200,21 Ve Üzeri ,5,Boş ,Bilinmiyor ,Yok,3 ,20 Kasım 2021 ,Konut ,180,4+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,9500000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
269,20 Kasım 2021 ,Satılık ,295,11-15 ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,20 Kasım 2021 ,Konut ,250,4+1 ,Yüksek Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,5550000,İstanbul , Bakırköy , Ataköy 7,Avrupa Yakası,0.613,228.759
265,05 Şubat 2022 ,Satılık ,110,4 ,17,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,20 Kasım 2021 ,Konut ,90,2+1 ,9. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3300000,İstanbul , Bakırköy , Basınköy Mahallesi ,Avrupa Yakası,0.613,228.759
255,04 Ocak 2022 ,Satılık ,85,3 ,5,Boş ,Bilinmiyor ,Var,1 ,18 Kasım 2021 ,Konut ,78,2+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1600000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
250,03 Aralık 2021 ,Satılık ,230,5-10 ,3,Boş ,Bilinmiyor ,Yok,3 ,16 Kasım 2021 ,Konut ,170,5+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,9100000,İstanbul , Bakırköy , Zeytinlik Mahallesi ,Avrupa Yakası,0.613,228.759
249,05 Şubat 2022 ,Satılık ,75,21 Ve Üzeri ,5,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,15 Kasım 2021 ,Konut ,65,1+1 ,Yüksek Giriş ,Klimalı ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1180000,İstanbul , Bakırköy , Cevizlik Mahallesi ,Avrupa Yakası,0.613,228.759
248,05 Şubat 2022 ,Satılık ,135,21 Ve Üzeri ,5,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,15 Kasım 2021 ,Konut ,120,3+1 ,1. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1575000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
245,09 Aralık 2021 ,Satılık ,240,0 (Yeni) ,20,Boş ,Bilinmiyor ,Yok,3 ,14 Kasım 2021 ,Konut ,166,4+1 ,19. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,21500000,İstanbul , Bakırköy , Zeytinlik Mahallesi ,Avrupa Yakası,0.613,228.759
246,28 Ocak 2022 ,Satılık ,120,0 (Yeni) ,6,Boş ,Bilinmiyor ,Yok,1 ,15 Kasım 2021 ,Konut ,80,1+1 ,6. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2600000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
244,05 Şubat 2022 ,Satılık ,105,21 Ve Üzeri ,3,Boş ,Bilinmiyor ,Yok,2 ,13 Kasım 2021 ,Konut ,95,3+1 ,3. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1050000,İstanbul , Bakırköy , Zuhuratbaba Mahallesi ,Avrupa Yakası,0.613,228.759
238,19 Kasım 2021 ,Satılık ,156,21 Ve Üzeri ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,12 Kasım 2021 ,Konut ,150,3+1 ,4. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,3000000,İstanbul , Bakırköy , Şenlikköy Mahallesi ,Avrupa Yakası,0.613,228.759
235,21 Aralık 2021 ,Satılık ,175,21 Ve Üzeri ,4,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,2 ,11 Kasım 2021 ,Konut ,150,3+1 ,4. Kat ,Doğalgaz,Krediye Uygun Değil ,Hayır,Var,Genel Fiyat ,4500000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
236,27 Aralık 2021 ,Satılık ,120,21 Ve Üzeri ,4,Kiracı Oturuyor ,Bilinmiyor ,Yok,2 ,11 Kasım 2021 ,Konut ,100,3+1 ,Bahçe Katı ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1950000,İstanbul , Bakırköy , Yeşilköy Mahallesi ,Avrupa Yakası,0.613,228.759
233,15 Aralık 2021 ,Satılık ,160,11-15 ,11,Kiracı Oturuyor ,Bilinmiyor ,Yok,1 ,11 Kasım 2021 ,Konut ,138,3+1 ,7. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2600000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
234,07 Aralık 2021 ,Satılık ,151,11-15 ,15,Boş ,Bilinmiyor ,Yok,2 ,11 Kasım 2021 ,Konut ,140,2+1 ,2. Kat ,Isıtma Yok ,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,4200000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
232,14 Ocak 2022 ,Satılık ,348,11-15 ,6,Kiracı Oturuyor ,Bilinmiyor ,Yok,4 ,11 Kasım 2021 ,Konut ,282,6+2 ,5. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,18500000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
221,22 Aralık 2021 ,Satılık ,85,21 Ve Üzeri ,6,Mülk Sahibi Oturuyor ,Bilinmiyor ,Yok,1 ,07 Kasım 2021 ,Konut ,75,2+1 ,Yüksek Giriş ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,1600000,İstanbul , Bakırköy , Kartaltepe Mahallesi ,Avrupa Yakası,0.613,228.759
220,07 Kasım 2021 ,Satılık ,160,21 Ve Üzeri ,5,Boş ,Bilinmiyor ,Yok,1 ,07 Kasım 2021 ,Konut ,150,3+1 ,2. Kat ,Doğalgaz,KREDIYE UYGUN ,Hayır,Var,Genel Fiyat ,2850000,İstanbul , Bakırköy , Ataköy 2,Avrupa Yakası,0.613,228.759
